news_title,section,date
비상계엄해제요구 결의안 가결에 애국가 흘러나와…“윤 체포” 외치기도,사회,2024-12-04
"한동훈 ""계엄 실질적 효과 상실… 자유민주주의 지키겠다""",사회,2024-12-04
"시도때도 없이 오던 긴급재난문자, 계엄령 선포 땐 안 와",사회,2024-12-04
"언론현업단체 ""윤석열 대통령 즉각 하야하라""",사회,2024-12-04
"울산시민연대 ""尹, 더이상 대통령 아냐…반헌법적 비상계엄 거부""",사회,2024-12-04
"오세훈 서울시장 ""계엄 반대, 철회돼야…시민 일상 지킬 것""(종합)",사회,2024-12-04
"문재인 ""군, 국민에 맞서는 잘못 다시 범해선 안돼""",사회,2024-12-04
네이버카페·뉴스댓글 트래픽 폭증에 한때 장애…기능 정상화,사회,2024-12-04
"비상계엄 해제 결의 직후…경찰 병력, 대통령실 에워싸 ‘호위’",사회,2024-12-04
계엄령 선포에 학부모 혼란…대학가 “대통령은 국민 뜻 따르라”,사회,2024-12-04
오세훈·박형준 등 국힘 소속 지자체장들도 '계엄에 반대'(종합2보),사회,2024-12-04
‘고양은평선’ 3기 신도시 광역철도 중 기본계획 최초 승인,사회,2024-12-04
“비상 계엄 선포는 민주주의에 대한 도전” 규탄 성명 줄이어,사회,2024-12-04
김영환 충북지사 '비상계엄 찬반' 메시지 표명 안해,사회,2024-12-04
텔레그래프 “민주주의 배신한 계엄령···박정희와 비교하지 않기 어려워”,사회,2024-12-04
"변호사 단체, 법 조문으로 조목조목 비판…""尹 계엄 선포는 위헌""",사회,2024-12-04
비상계엄 선포에 전국 지자체장도 반대,사회,2024-12-04
"계엄 해제 결의안 가결에 환호성…국회 앞 시민들 ""尹 탄핵하라""",사회,2024-12-04
"""대한민국 만세"" 국회 앞 시민들 비상계엄 해제 요구안 가결 환호[종합]",사회,2024-12-04
"박형준 부산시장 ""비상계엄 즉각 철회해야""",사회,2024-12-04
강원도내 전군 비상경계·대비태세 강화...별도 지침은 아직,사회,2024-12-04
"오세훈, 국회 계엄 해제 결의안 가결 후 퇴청",사회,2024-12-04
비상계엄에 지자체들 “매뉴얼 파악 안 돼”…청사 폐쇄도,사회,2024-12-04
언론단체들 “윤 대통령 비상계엄 철회하고 하야해야”,사회,2024-12-04
"""대명천지에 상상할 수 없는 일"".. 김관영, '계엄령' 비판",사회,2024-12-04
"계엄 해제 가결에 시민들 ""됐대 계엄령 해제"" 환호",사회,2024-12-04
계엄령 해제안 가결에 국회 앞 시민들 '환호',사회,2024-12-04
"한국기자협회 등 언론현업단체들 ""윤 대통령 즉각 하야하라""",사회,2024-12-04
비상계엄 해제요구안 가결에도…용산 대통령실로 경찰 집결,사회,2024-12-04
“윤전기 막으면 되는 80년대 아냐…언론 통제 불가능”,사회,2024-12-04
"[르포] 3시간도 안 돼 막 내린 '대통령 쿠데타'… 국회 앞 시민들 ""윤석열 탄핵하라""",사회,2024-12-04
4일 정상등교 한다…교육부 “학사일정 정상 운영”,사회,2024-12-04
한동훈 “계엄 선포 효과 상실…군경 공권력 행사는 위법”,사회,2024-12-04
전국 시민사회 “계엄은 헌정 질서파괴와 권력남용…윤석열 퇴진하라”,사회,2024-12-04
"""국민 알기를 얼마나 우습게 알기에…尹, 비상계엄 철회하고 사죄하라""",사회,2024-12-04
"경남 시민단체 ""계엄 거부 투쟁할 것…대통령 아냐""",사회,2024-12-04
"부산시 비상소집 해제, 부산시교육청 학사일정 정상 운영…비상계엄 해제요구 결의안 본회의 가결 후 행정 정상화 수순",사회,2024-12-04
당근에 “세탁기 싸게 팔아요”… 연락 오면 돈 받고 잠적,사회,2024-12-04
공공운수노조 “5일 철도파업 진행…계엄에 굴하지 않겠다”,사회,2024-12-04
“역사책에서나 보던 계엄선포를…” 놀란 시민들 불안감 호소,사회,2024-12-04
"""사실혼 여성에 사기당한 父 사망…뺏긴 재산 되찾을 방법 없나요""",사회,2024-12-04
"오세훈 ""계엄 반대…시민 일상 변화 없도록 최선 다할 것""(종합)",사회,2024-12-04
"의협, 계엄령에 ""'파업 중'인 전공의 없어…절대 피해 없어야""",사회,2024-12-04
"[속보]전북경찰청 ""을호비상은 서울만…구체적 지시 곧 내려올 듯""",사회,2024-12-04
"“학살 희생자 아닌 이적행위 사형수”... 진실화해위, 1년 전 판단 뒤집어",사회,2024-12-04
"울산환경운동연합 ""비상계엄은 무효, 국회가 해제 의결해야""",사회,2024-12-04
"한동훈 ""비상계엄 선포 효과 상실…군경 공권력 행사 위법""",사회,2024-12-04
'계엄령 선포'.. 행정기관·시민단체 긴급 대책 마련,사회,2024-12-04
"이상민 ""국민 불편 없도록 행정, 공무원 동요말라""…장관들 대기(종합)",사회,2024-12-04
계엄 소동 비상 대기한 장병들 “나라 망했네”,사회,2024-12-04
오세훈 서울시장 “비상계엄 선포 반대…철회돼야”,사회,2024-12-04
"“조직 파괴자들”… 민노총 노조, 파업 불참자 내쫓고 왕따시켰다",사회,2024-12-04
"이상일 용인시장, “경남아너스빌 하자 완벽하게 보수하도록 할 것”",사회,2024-12-04
"계엄령 선포에 대통령실 앞 교통 마비…시민들 ""일 커지지 않았으면""",사회,2024-12-04
"민주노총 ""계엄령 선포, 반민주적 독재 자인…尹정권, 종식 선언""",사회,2024-12-04
'비상 계엄' 선포에 강원도민 불안감 증폭,사회,2024-12-04
"유승민 ""대통령 한 사람 오판으로 무너질 나라 아냐""",사회,2024-12-04
"""파업·태업 금지"" 계엄령…서울 지하철노조 준법투쟁 연기",사회,2024-12-04
군인 멱살 잡은 시민들…'계엄 해제안' 통과에도 속속 집결,사회,2024-12-04
"김동연 도지사 ""행안부 경기도청사 폐쇄 요구 거부""",사회,2024-12-04
"서울고법, 연세대 논술 효력 정지 가처분 취소",사회,2024-12-04
"박형준 “비상계엄 즉각 철회돼야” 부산시, 비상소집 해제",사회,2024-12-04
"계엄 포고령에 '파업·집회 금지'…양대노총, 한목소리 비판(종합2보)",사회,2024-12-04
비상계엄 해제요구안 국회 통과…헌법 “대통령은 해제해야”,사회,2024-12-04
대통령실 앞 인도 차단·도로는 통행… 국회 앞은 마비 상태,사회,2024-12-04
"계엄군, '비상계엄 해제' 가결에 국회서 철수...헬기 이륙",사회,2024-12-04
"'전공의 복귀' 포고령에 의료계 '술렁'…""사직은 이탈 아냐""(종합)",사회,2024-12-04
"경찰청장 4일 0시 긴급간부회의 소집…""지방청장 정위치 근무[비상계엄 선포]",사회,2024-12-04
"尹 한마디에… 경찰, ‘軍 사칭 노쇼’ 대대적 수사",사회,2024-12-04
"[속보] 초·중·고 정상등교…교육부 ""학사일정 정상운영""",사회,2024-12-04
"민주노총충북본부 ""윤석열 정부 종말, 이제는 민중의 시간""",사회,2024-12-04
"서울변회 ""위헌적 계엄 선포 강력 규탄…즉각 해제하라""",사회,2024-12-04
오영훈 제주지사 “반민주적 계엄 즉시 해제돼야”,사회,2024-12-04
"사법부, 대법원장 지시로 비상계엄 심야 긴급간부회의 소집[비상계엄 선포]",사회,2024-12-04
"윤 대통령 심야 비상계엄에 지자체 '혼란', 시민단체 '반발'",사회,2024-12-04
"김동연 ""비상계엄 내용·절차 분명한 위헌…도청 폐쇄 요청 거부""(종합)",사회,2024-12-04
"서울경찰청, 오전 1시부터 '을호비상' 발령…비상체제 돌입",사회,2024-12-04
지하철·기차·학교 급식까지 ‘줄파업’,사회,2024-12-04
"박형준 부산시장 ""국민 피땀으로 이룬 민주주의에 후퇴 있어서는 안 돼""",사회,2024-12-04
"대한변협, ""자유 민주주의와 헌정질서 파괴""[비상계엄 선포]",사회,2024-12-04
'언론 통제 검열 기능' 계엄사 보도처 만든다,사회,2024-12-04
"언론단체 ""대국민 전쟁선언, 윤석열 하야하라""",사회,2024-12-04
"국회, 재적의원 과반 동의로 비상계엄 해제 요구",사회,2024-12-04
"우원식, 국회 본회의장 착석…""비상계엄에 국회 헌법 절차 따라 대응""",사회,2024-12-04
"김동연 경기지사 ""행안부서 도청 폐쇄 요청…단연코 거부""",사회,2024-12-04
"언론단체 긴급성명 ""윤 대통령, 계엄 철회하고 즉각 하야하라""",사회,2024-12-04
"시민단체 ""비상계엄 명백히 위헌…尹에 책임 물어야""(종합)",사회,2024-12-04
박형준 부산시장 “피땀으로 이룬 민주주의 후퇴 안돼…계엄 철회해야”,사회,2024-12-04
"경기도, 비상계엄 관련 행안부의 ‘경기도청 폐쇄 요청’ 거부",사회,2024-12-04
"해외 네티즌, 한국 계엄령 소식에 “1980년대로 돌아갔다”",사회,2024-12-04
시간 갈수록 불 켜지는 정부세종청사 사무실,사회,2024-12-04
상반기 전공의 모집 시작되는데… “복귀? 좀 더 지켜보겠다”,사회,2024-12-04
[속보] 계엄군 국회서 철수중....국회 밖 시민들 환호,사회,2024-12-04
"시민단체 ""尹 비상계엄 선포는 헌법 위배""…일제히 비판",사회,2024-12-04
"'한밤 중 비상계엄' 지자체들 ""상황 파악 먼저""…'우왕좌왕'",사회,2024-12-04
"비상계엄 선포했지만…당국 ""학사일정 정상운영""",사회,2024-12-04
"[속보] 국회, 윤석열 비상계엄 2시간여 만에 해제 요구 결의안 가결",사회,2024-12-04
"김동연, 경기도청 폐쇄 요청에 ""단연코 거부""",사회,2024-12-04
"행안부 장관, 서울청사서 긴급 간부회의",사회,2024-12-04
"""선포 요건 안돼"" 이구동성… 헌법 전문가들이 본 비상계엄",사회,2024-12-04
비상계엄 선포에 광주시교육청 ‘학교 등교’ 문의 빗발,사회,2024-12-04
"개신교계 ""비상계엄 선포한 윤석열, 즉각 물러나라""",사회,2024-12-04
대한민국 6공화국 이래 최초 비상계엄 선포…계엄령이 뭐길래,사회,2024-12-04
"전교조 ""계엄 선포한 윤석열 정부야말로 반국가 세력""",사회,2024-12-04
"김영록 지사 ""헌법 요건 갖추지 못한 비상계엄 철회돼야""",사회,2024-12-04
"""너 몇 군번이냐""…국회 앞 시민-군인 대치에 혼란(종합2보)",사회,2024-12-04
"박안수 계엄사령관, ‘충암파’는 아냐…적법 절차 안 거치고 임명돼",사회,2024-12-04
"경실련, 윤 대통령의 계엄 선포에 긴급 성명 발표 “즉각 철회해야”",사회,2024-12-04
용산 대통령실 앞 인도 통행 차단…28분 만에 해제(종합),사회,2024-12-04
急계엄령에 담긴 '전공의 48시간 내 복귀'?…의료계도 들썩,사회,2024-12-04
깜짝 놀란 시민들 “웬 계엄?” “北이 쳐들어왔나” 불안,사회,2024-12-04
"헌법학 교수들 ""尹 대통령 계엄 선포 탄핵 사유될 수 있다""",사회,2024-12-04
"계엄사 ‘국회 활동 금지령’, 위헌이란 지적 잇달아",사회,2024-12-04
대한변협·민변·서울변회 “비상계엄 위헌… 해제 촉구”,사회,2024-12-04
비상계엄에 시민들 우왕좌왕…귀갓길 발걸음 서두르기도,사회,2024-12-04
"박단 ""계엄에 참담…무고한 국민 다치면 최선 다해 치료""",사회,2024-12-04
"[비상계엄 선포] 군인·경찰·시민 뒤엉킨 국회 앞…""역사의 죄인 되지 말라""",사회,2024-12-04
"교육부, 비상계엄에도 휴교령 없다…""학사일정 정상운영""",사회,2024-12-04
대법·대검 ‘비상계엄’ 긴급 회의 소집… 긴장감 감도는 서초동,사회,2024-12-04
비상계엄 이후 국회 앞 모여드는 시민들…군인들 국회 진입에 곳곳서 혼란[현장],사회,2024-12-04
국회 의결로 계엄 해제…‘국회 봉쇄’ ‘의원 출입 금지’는 내란죄,사회,2024-12-04
"명태균, 공천 장사·여론 조작·창원산단 선정 개입… 의혹 산더미",사회,2024-12-04
"이상민 행안, 계엄령에 긴급 간부회의…'재난안전관리 유의' 지시(종합)",사회,2024-12-04
"비상계엄 해제요구안 본회의 가결…우원식 ""계엄선포는 무효""",사회,2024-12-04
비상계엄 선포에 전방위적 반발…사법·행정기관 비상체제 돌입,사회,2024-12-04
"광주시, 비상계엄 관련 연석회의 진행…무효 대책회의도",사회,2024-12-04
"참여연대 ""헌법 위배되는 비상계엄 즉각 해지""…경실련 ""민주주의 근간 흔들어""",사회,2024-12-04
시민사회 “윤 대통령 친위쿠데타.…군은 부당한 명령 거부하라”,사회,2024-12-04
의협 대변인 “사직 전공의는 파업 아니어서 포고령 해당 안 돼”,사회,2024-12-04
"""용산의 봄인가""…한밤중 계염령 선포에 전북 도민들 '당혹'",사회,2024-12-04
비상계엄에도 교육부 “일단 정상 등교”… 휴교는 아직 아냐,사회,2024-12-04
[속보] 비상계엄 선포에도 4일 등교한다,사회,2024-12-04
[속보] 교육부 “모든 업무와 학사일정은 정상운영”,사회,2024-12-04
식당 물수건으로 우리 애 입도 닦아줬는데…충격적인 위생상태 '화들짝',사회,2024-12-04
"변호사협회 ""계엄 선포 , 실체적·절차적 모두 위헌""",사회,2024-12-04
"'비상계엄 선포'에 학교 휴교하나 혼란…교육 당국 ""학사일정 정상운영""",사회,2024-12-04
"사법부·검찰, '비상계엄 선포'에 긴급 간부회의 소집(종합)",사회,2024-12-04
군인권센터·경실련 “비상계엄은 불법…국민 분열 조장·억압 시도”,사회,2024-12-04
"서울대병원 교수 비대위, '전공의 복귀' 포고령에 ""사직 의료인은 무관""",사회,2024-12-04
"국회 행안위원장 ""경찰, 비이성적 계엄에 동조 말라""",사회,2024-12-04
尹 비상계엄 후 중앙부처도 '혼란'… 기재부·행안부 등 긴급회의 돌입,사회,2024-12-04
"법조계 ""국회활동 금지는 위헌…재적의원 과반 요구 땐 계엄 해제해야""",사회,2024-12-04
김동연 “대한민국 45년 전으로 돌린 폭거…국민이 맞설 것”[12·3 비상계엄 사태],사회,2024-12-04
교육부 “4일 모든 학사 일정 정상 운영”,사회,2024-12-04
계엄령 파업 의료인 처단… 의료계 “이미 사직해 파업 무관”,사회,2024-12-04
"의사들, 비상계엄에 ""사직 전공의, 파업 중 인원 없어""",사회,2024-12-04
"여성단체연합 “윤석열, 비상계엄 해제하고 국민의 심판 받아야” [전문]",사회,2024-12-04
"박성재 법무장관, 비상계엄 긴급 간부회의 개최",사회,2024-12-04
"교육부 ""모든 업무와 학사일정 정상운영""…정상 등교(2보)",사회,2024-12-04
"조희대 대법원장, 尹 비상계엄 대응 긴급 간부회의 소집",사회,2024-12-04
"의협·서울의대 교수 비대위 ""파업 전공의 없어, 진료 현장 지킬 것""",사회,2024-12-04
비상계엄 선포에…광주·전남 주요 기관 비상체제 돌입,사회,2024-12-04
계엄 포고령에 '파업·집회 금지'…노동계 긴장 속 긴급회의(종합),사회,2024-12-04
